Cluster,Latitude,Longitude
452,51.527173,-0.35242399999999996
447,51.511202000000004,-0.29204
447,51.511195,-0.291608
146,51.506634999999996,-0.244658
457,51.515892,-0.375315
455,51.511371999999994,-0.380087
447,51.511294,-0.29218099999999997
446,51.508665,-0.334502
457,51.515896000000005,-0.375603
456,51.513802,-0.24885
455,51.511464000000004,-0.380228
448,51.545956,-0.370927
452,51.527263,-0.352421
453,51.51079,-0.319581
447,51.511386,-0.29232199999999997
448,51.545868,-0.371075
688,51.510633,-0.372188
453,51.51079,-0.319581
688,51.510631,-0.372044
447,51.511384,-0.292177
393,51.521219,-0.263845
449,51.511036,-0.375344
456,51.513806,-0.249138
457,51.515896000000005,-0.375603
415,51.500759,-0.285083
452,51.527263,-0.352421
452,51.526995,-0.352575
393,51.521489,-0.263835
450,51.507211,-0.378362
446,51.508669,-0.33479000000000003
449,51.51113,-0.375629
451,51.529553,-0.292507
458,51.517765000000004,-0.406958
672,51.537145,-0.471312
458,51.517859,-0.40724299999999997
672,51.537237,-0.471454
458,51.517671,-0.406673
458,51.517859,-0.40724299999999997
412,51.466621,-0.42198500000000005
672,51.537417,-0.471448
392,51.614769,-0.064411
466,51.614715999999994,-0.12768
391,51.61218,-0.10973
465,51.616403000000005,-0.087309
461,51.610896999999994,-0.13635899999999998
391,51.612358,-0.109578
461,51.61098,-0.13592200000000002
464,51.6495,-0.060185
459,51.629836,-0.078363
461,51.61107,-0.135918
465,51.616313,-0.087313
461,51.611067999999996,-0.135774
460,51.66,-0.058869000000000005
391,51.612359999999995,-0.109722
466,51.614804,-0.127532
391,51.612629,-0.10971099999999999
391,51.612178,-0.10958499999999999
460,51.660175,-0.058572000000000006
392,51.614504,-0.064711
459,51.629653999999995,-0.078226
392,51.614497,-0.064278
465,51.616313,-0.087313
464,51.649321,-0.060191999999999996
392,51.614412,-0.06457
460,51.659998,-0.058724
392,51.614591,-0.064563
392,51.614591,-0.064563
460,51.659905,-0.058583
391,51.612719,-0.109707
462,51.615573,-0.064087
466,51.614893,-0.127528
464,51.649498,-0.060039999999999996
460,51.660002,-0.059013
464,51.649233,-0.060341
459,51.629658,-0.078515
392,51.614684000000004,-0.064703
459,51.629744,-0.078222
462,51.615663,-0.064084
462,51.615575,-0.06423200000000001
391,51.61254,-0.10971500000000001
391,51.612359999999995,-0.109722
460,51.659908,-0.058727999999999995
464,51.649233,-0.060341
392,51.614502,-0.064566
392,51.614412,-0.06457
459,51.629744,-0.078222
392,51.614678999999995,-0.064414
392,51.614321999999994,-0.064574
460,51.659905,-0.058583
392,51.614859,-0.064407
462,51.615303000000004,-0.064099
462,51.615575,-0.06423200000000001
460,51.660270000000004,-0.05885700000000001
391,51.612358,-0.109578
391,51.61218,-0.10973
391,51.612536999999996,-0.10957
462,51.615573,-0.064087
391,51.612185,-0.110018
466,51.614896,-0.127673
392,51.614407,-0.06428099999999999
463,51.682487,-0.059209000000000005
392,51.614589,-0.06441799999999999
391,51.61209,-0.109733
465,51.616044,-0.087324
472,51.588639,-0.061335
470,51.597163,-0.109776
474,51.590494,-0.10326700000000001
471,51.598646,-0.068273
469,51.576963,-0.073089
485,51.598348,-0.11073699999999999
478,51.593902,-0.069629
394,51.579431,-0.081068
461,51.610974,-0.135489
470,51.597064,-0.109202
477,51.606289000000004,-0.068237
470,51.596983,-0.10978299999999999
472,51.588734,-0.06162
468,51.60539,-0.068275
468,51.60548,-0.068272
475,51.59068,-0.092576
481,51.605411,-0.086038
171,51.565754999999996,-0.10271
483,51.582544,-0.073431
647,51.597957,-0.092127
470,51.597078,-0.11006800000000001
471,51.598464,-0.068136
479,51.583690999999995,-0.07208300000000001
470,51.597258000000004,-0.11006099999999999
479,51.58396,-0.072072
477,51.606466,-0.068085
468,51.60548,-0.068272
470,51.596986,-0.109928
114,51.570772,-0.09600700000000001
394,51.579337,-0.08078300000000001
470,51.597153999999996,-0.109199
468,51.6053,-0.06827899999999999
468,51.605839,-0.068256
476,51.582976,-0.072402
468,51.6053,-0.06827899999999999
117,51.564621,-0.104922
478,51.593902,-0.069629
483,51.582544,-0.073431
478,51.593992,-0.069625
470,51.597066,-0.109347
470,51.59726,-0.110205
486,51.588434,-0.070727
484,51.575309999999995,-0.09856000000000001
647,51.597957,-0.092127
473,51.590941,-0.07004400000000001
481,51.605317,-0.085753
479,51.583787,-0.07251200000000001
479,51.583785,-0.072368
472,51.588916,-0.06175599999999999
486,51.588699,-0.070427
479,51.583690999999995,-0.07208300000000001
468,51.60539,-0.068275
647,51.597959,-0.092271
467,51.584959999999995,-0.10032200000000001
476,51.582889,-0.07255
394,51.579431,-0.081068
467,51.58505,-0.10031799999999999
470,51.597076,-0.10992400000000001
481,51.605409,-0.085893
476,51.582978999999995,-0.072546
474,51.590406,-0.103415
470,51.596896,-0.109931
647,51.598046999999994,-0.092123
485,51.59835,-0.110882
483,51.582546,-0.073575
485,51.59835,-0.110882
470,51.597167999999996,-0.11006400000000001
482,51.587267,-0.098349
482,51.587269,-0.09849400000000001
471,51.598464,-0.068136
477,51.606109000000004,-0.068245
474,51.590498,-0.103556
485,51.598079999999996,-0.110893
482,51.587177000000004,-0.098353
484,51.575309999999995,-0.09856000000000001
480,51.577842,-0.082867
394,51.579337,-0.08078300000000001
480,51.577842,-0.082867
486,51.588432,-0.070583
484,51.575489000000005,-0.098552
485,51.59835,-0.110882
480,51.57775,-0.082726
468,51.605657,-0.06812
477,51.606107,-0.068101
468,51.60548,-0.068272
478,51.593632,-0.069641
480,51.577575,-0.083022
478,51.593992,-0.069625
473,51.591211,-0.07003200000000001
117,51.564527000000005,-0.104637
468,51.6053,-0.06827899999999999
478,51.594179,-0.070051
479,51.584142,-0.07220800000000001
474,51.590408000000004,-0.10355999999999999
479,51.58396,-0.072072
478,51.594086,-0.06991
468,51.605484999999994,-0.06856
471,51.598371,-0.067996
476,51.583154,-0.07225
472,51.588736,-0.061764
469,51.577055,-0.07322999999999999
468,51.60539,-0.068275
470,51.596983,-0.10978299999999999
467,51.58514,-0.100315
478,51.593992,-0.069625
479,51.583785,-0.072368
481,51.605411,-0.086038
647,51.597957,-0.092127
482,51.587267,-0.098349
474,51.590042,-0.10314200000000001
472,51.588829,-0.061903999999999994
478,51.593992,-0.069625
471,51.598461,-0.067992
484,51.57522,-0.098564
485,51.59835,-0.110882
477,51.606379,-0.068234
478,51.593992,-0.069625
471,51.598374,-0.06813999999999999
471,51.598641,-0.067984
479,51.583695,-0.072372
394,51.579337,-0.08078300000000001
474,51.590408000000004,-0.10355999999999999
469,51.577232,-0.073078
117,51.564532,-0.104925
483,51.582544,-0.073431
394,51.579252000000004,-0.081075
480,51.577842,-0.082867
474,51.590406,-0.103415
479,51.58396,-0.072072
486,51.588434,-0.070727
486,51.588252000000004,-0.070591
474,51.590319,-0.10356300000000002
485,51.598172999999996,-0.11103299999999999
473,51.590854,-0.07019199999999999
471,51.598461,-0.067992
486,51.588255,-0.070735
469,51.577052,-0.073086
478,51.593812,-0.069633
479,51.58405,-0.072068
475,51.59068,-0.092576
485,51.59835,-0.110882
479,51.583875,-0.072364
474,51.590406,-0.103415
478,51.594079,-0.069477
475,51.59068,-0.092576
468,51.60548,-0.068272
481,51.605411,-0.086038
482,51.587269,-0.09849400000000001
394,51.579337,-0.08078300000000001
467,51.584871,-0.100326
483,51.582541,-0.073286
479,51.58379,-0.072656
475,51.59041,-0.092588
479,51.58405,-0.072068
468,51.6053,-0.06827899999999999
483,51.582454,-0.073434
474,51.59004,-0.102998
479,51.58405,-0.072068
493,51.338557,-0.11698900000000001
494,51.393096,-0.114032
491,51.385112,-0.120827
491,51.385292,-0.12082000000000001
494,51.393188,-0.11417100000000001
648,51.393553000000004,-0.114444
493,51.338467,-0.116993
492,51.386934000000004,-0.111123
487,51.364658,-0.118361
489,51.357801,-0.11691800000000001
648,51.39338,-0.114882
492,51.387026,-0.11126300000000001
493,51.338559000000004,-0.11713299999999999
488,51.399383,-0.074812
492,51.386934000000004,-0.111123
490,51.411596,-0.123624
489,51.357708,-0.11677799999999999
267,51.422377000000004,-0.10620999999999998
267,51.422552,-0.10591500000000001
487,51.364658,-0.118361
492,51.387114000000004,-0.111116
487,51.364838,-0.118353
648,51.39338,-0.114882
491,51.385566,-0.12109600000000001
492,51.387294,-0.111108
492,51.386934000000004,-0.111123
493,51.338467,-0.116993
491,51.385377000000005,-0.120529
490,51.411596,-0.123624
487,51.364571000000005,-0.11850799999999999
487,51.364656,-0.118217
493,51.338557,-0.11698900000000001
648,51.393557,-0.114731
489,51.357708,-0.11677799999999999
489,51.357801,-0.11691800000000001
491,51.385474,-0.120956
493,51.338467,-0.116993
267,51.422375,-0.10606600000000001
488,51.399383,-0.074812
491,51.385474,-0.120956
490,51.411596,-0.123624
494,51.393361,-0.11373299999999999
489,51.357711,-0.116922
648,51.393463,-0.11444800000000001
491,51.385379,-0.120673
488,51.399381,-0.074669
491,51.385474,-0.120956
648,51.393648999999996,-0.114871
489,51.357797999999995,-0.116775
487,51.364478999999996,-0.118368
497,51.359831,-0.206179
496,51.378634000000005,-0.200846
496,51.378634000000005,-0.200846
497,51.359829,-0.20603600000000002
497,51.359741,-0.206183
422,51.388946999999995,-0.158472
495,51.357237,-0.149259
495,51.357239,-0.149402
495,51.357237,-0.149259
495,51.357149,-0.14940599999999998
495,51.357149,-0.14940599999999998
422,51.388857,-0.158475
495,51.357149,-0.14940599999999998
496,51.378721999999996,-0.200699
498,54.112981999999995,-3.233389
500,53.773731000000005,-2.713605
500,53.773713,-2.71365
499,53.768956,-2.704845
500,53.773695,-2.71371
499,53.768972999999995,-2.705012
500,53.77369399999999,-2.713741
501,53.749428,-2.491756
501,53.749338,-2.491755
499,53.768919999999994,-2.704981
499,53.768947,-2.7049060000000003
504,53.397375,-2.897543
505,53.390443999999995,-2.955517
502,53.404524,-2.981705
689,53.492521999999994,-2.951283
502,53.404516,-2.981599
689,53.492521999999994,-2.951253
689,53.492621,-2.9512099999999997
504,53.397539,-2.897231
649,53.471164,-2.632499
651,53.471204,-2.635136
650,53.49293,-2.953071
650,53.493066000000006,-2.9528630000000002
650,53.493026,-2.953359
689,53.492340000000006,-2.951475
651,53.471312,-2.635182
649,53.47115600000001,-2.632393
649,53.471182999999996,-2.632348
649,53.47130799999999,-2.632486
651,53.471339,-2.635047
651,53.471241000000006,-2.635001
502,53.404681000000004,-2.981227
503,53.436746,-2.932906
503,53.436735999999996,-2.9329959999999997
503,53.436772999999995,-2.932936
502,53.404718,-2.981183
502,53.404654,-2.981241
502,53.404617,-2.981331
503,53.436781,-2.932982
504,53.397277,-2.897481
504,53.397468999999994,-2.897019
505,53.390480000000004,-2.9554869999999998
504,53.397487,-2.897034
505,53.390489,-2.955533
504,53.39722,-2.8966380000000003
504,53.397259,-2.897496
505,53.390347,-2.955289
505,53.390498,-2.955563
505,53.390498,-2.955488
504,53.397467000000006,-2.89732
504,53.397472,-2.896673
506,53.504279000000004,-2.522551
506,53.504117,-2.522594
506,53.50446899999999,-2.5224029999999997
506,53.504278,-2.522853
506,53.504251000000004,-2.522807
506,53.504268999999994,-2.5227619999999997
507,53.390005,-2.5865150000000003
507,53.389933,-2.586364
507,53.389697999999996,-2.586631
507,53.389933,-2.586439
507,53.389754,-2.586392
652,53.207167000000005,-2.8580330000000003
652,53.207221,-2.858064
652,53.207176000000004,-2.858063
652,53.206949,-2.858358
652,53.207049,-2.858225
507,53.390032,-2.586486
652,53.206939,-2.8584330000000002
652,53.206949,-2.858298
510,54.942565,-1.622056
509,54.975864,-1.60648
512,54.970113,-1.61205
513,54.965329000000004,-1.602865
513,54.965231,-1.603022
514,54.968475,-1.622906
653,54.974841000000005,-1.6068799999999999
509,54.975818999999994,-1.606542
510,54.942609,-1.622009
514,54.968575,-1.6230930000000001
511,55.000153000000005,-1.485698
511,55.000189,-1.485791
508,54.995459,-1.616464
511,55.000234,-1.485603
509,54.975837,-1.606558
653,54.974957999999994,-1.606941
512,54.970436,-1.6119059999999998
510,54.942601,-1.622087
508,54.995495,-1.616322
653,54.974877,-1.6068639999999998
514,54.96849399999999,-1.623016
513,54.965140000000005,-1.602805
512,54.970417000000005,-1.6117350000000001
514,54.968548,-1.623109
511,55.000206999999996,-1.485806
514,54.968467000000004,-1.623281
509,54.975998,-1.606213
653,54.974886,-1.6068639999999998
653,54.974877,-1.6068639999999998
653,54.974886,-1.6068799999999999
513,54.965456,-1.603114
510,54.942565,-1.622025
514,54.96844,-1.6232659999999999
514,54.968449,-1.62325
511,55.000170999999995,-1.485744
513,54.965258,-1.603225
653,54.974841000000005,-1.6068799999999999
512,54.97019399999999,-1.612221
513,54.965339,-1.603224
508,54.995468,-1.6164319999999999
512,54.970337,-1.6119700000000001
508,54.995486,-1.616495
508,54.995233999999996,-1.616341
512,54.970318999999996,-1.611939
508,54.995513,-1.616275
510,54.942627,-1.622009
514,54.968449,-1.62325
509,54.975809999999996,-1.606496
510,54.942609,-1.621931
510,54.94261899999999,-1.622102
511,55.000153000000005,-1.485698
509,54.975837,-1.606542
511,55.000279000000006,-1.48568
515,53.964881999999996,-1.074023
515,53.964873,-1.073977
515,53.965008,-1.07405
673,53.817752,-1.515945
521,53.815992,-1.602207
521,53.81589399999999,-1.60236
518,53.689034,-1.314187
673,53.817716000000004,-1.516052
520,53.796477,-1.534271
519,53.81156899999999,-1.522926
517,53.81900400000001,-1.514578
519,53.811201000000004,-1.523067
519,53.811370999999994,-1.522974
517,53.81900400000001,-1.514578
673,53.817986,-1.5160790000000002
521,53.815821,-1.602117
519,53.811364000000005,-1.5234450000000002
520,53.796521,-1.533922
520,53.796468999999995,-1.5344229999999999
519,53.811479000000006,-1.522973
517,53.818985999999995,-1.514472
520,53.796351,-1.5341209999999998
517,53.81900400000001,-1.514578
521,53.815912,-1.6022530000000001
520,53.796611,-1.534042
516,53.644125,-1.774018
517,53.818994999999994,-1.514457
673,53.817671,-1.515915
523,53.477741,-1.365273
523,53.477741,-1.365318
523,53.47775,-1.365333
523,53.477759,-1.365348
654,53.406647,-1.333734
654,53.40671,-1.333718
654,53.40669200000001,-1.333659
654,53.406666,-1.333839
654,53.406690000000005,-1.3334030000000001
654,53.40671,-1.3336729999999999
524,53.407313,-1.452292
524,53.407392,-1.451855
522,53.385343999999996,-1.47033
524,53.407474,-1.4520790000000001
522,53.385309,-1.4703760000000001
522,53.38550600000001,-1.4702979999999999
524,53.40733,-1.452217
527,53.751475,-0.359877
526,53.766414000000005,-0.288408
527,53.751431000000004,-0.359954
526,53.76631,-0.288063
529,53.750935,-0.357835
525,53.751844999999996,-0.316575
529,53.751024,-0.35783200000000004
529,53.750972999999995,-0.35804600000000003
525,53.751870999999994,-0.316483
527,53.751501,-0.35978499999999997
528,53.743216000000004,-0.35936399999999996
525,53.75180600000001,-0.316303
526,53.766478,-0.287904
526,53.766351,-0.288441
528,53.743228,-0.359622
525,53.75180699999999,-0.316409
528,53.74316999999999,-0.35929
525,53.751837,-0.31659
527,53.75144,-0.359969
529,53.750946,-0.357971
529,53.750987,-0.357712
527,53.751422999999996,-0.360046
525,53.751817,-0.31647
526,53.766247,-0.288096
529,53.75104,-0.358286
528,53.743072,-0.359385
528,53.743288,-0.35940700000000003
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
530,52.562776,-2.066352
674,52.514427000000005,-1.986705
674,52.514247999999995,-1.986853
531,52.47217,-1.968463
531,52.47226,-1.968463
674,52.514337,-1.986853
674,52.514427000000005,-1.986705
536,52.465790000000005,-1.9843650000000002
531,52.47217,-1.9686099999999997
531,52.47226,-1.9681689999999998
674,52.514337,-1.986853
536,52.465790000000005,-1.9845119999999998
532,52.467099,-1.9011959999999999
544,52.47255799999999,-1.87542
536,52.465790000000005,-1.9843650000000002
534,52.435128000000006,-1.958634
533,52.455688,-1.9103450000000002
531,52.47217,-1.968316
536,52.465790000000005,-1.9843650000000002
533,52.455688,-1.910051
534,52.435128000000006,-1.958634
535,52.439255,-1.940389
536,52.465790000000005,-1.984218
535,52.439165,-1.9402419999999998
532,52.467278,-1.9010479999999998
533,52.455688,-1.910051
535,52.439344999999996,-1.9402419999999998
532,52.46736800000001,-1.900754
532,52.467548,-1.9013419999999999
533,52.455597999999995,-1.909757
533,52.455688,-1.910051
533,52.455778,-1.910198
536,52.465790000000005,-1.9843650000000002
532,52.46736800000001,-1.9010479999999998
531,52.47217,-1.968316
535,52.439165,-1.940389
541,52.451556999999994,-1.831923
541,52.451468000000006,-1.831924
538,52.457921999999996,-1.8938580000000003
543,52.49343199999999,-1.8183599999999998
539,52.475843999999995,-1.841695
541,52.451468000000006,-1.831924
543,52.49343199999999,-1.8183599999999998
542,52.462513,-1.823639
543,52.49343199999999,-1.8183599999999998
539,52.475843999999995,-1.841695
539,52.475843999999995,-1.841695
541,52.451558,-1.83207
539,52.475665,-1.841696
540,52.472556999999995,-1.8743900000000002
539,52.475843999999995,-1.841695
543,52.493252000000005,-1.818656
537,52.458889,-1.871191
537,52.458709,-1.871044
537,52.458799,-1.871044
542,52.462513,-1.823639
538,52.457921999999996,-1.8938580000000003
543,52.49343199999999,-1.8185080000000002
542,52.462513,-1.823639
543,52.493251,-1.8180669999999999
541,52.451556999999994,-1.8317759999999998
538,52.457921999999996,-1.8938580000000003
542,52.462513,-1.823639
543,52.49343199999999,-1.8183599999999998
542,52.462514,-1.8237860000000001
537,52.458889,-1.871191
543,52.493251,-1.8180669999999999
543,52.493252000000005,-1.818214
549,52.482114,-1.9036650000000002
545,52.499458,-1.895673
655,52.48654200000001,-1.937085
545,52.499458,-1.895673
544,52.47291800000001,-1.875566
550,52.502992000000006,-1.932937
549,52.482383999999996,-1.9038119999999998
532,52.467278,-1.9010479999999998
546,52.478325,-1.8882139999999998
540,52.472827,-1.8742419999999997
549,52.482383999999996,-1.9038119999999998
544,52.47255799999999,-1.87542
532,52.467278,-1.9010479999999998
549,52.482204,-1.9036650000000002
545,52.499368999999994,-1.895968
547,52.470689,-1.894563
550,52.502902,-1.933084
544,52.472738,-1.8757139999999999
550,52.502992000000006,-1.933084
655,52.48654200000001,-1.937085
547,52.470689,-1.89471
547,52.470689,-1.894563
548,52.487249,-1.917497
547,52.470689,-1.894563
545,52.499548,-1.895673
655,52.48654200000001,-1.937527
545,52.499458,-1.895673
549,52.482293999999996,-1.9036650000000002
545,52.499368999999994,-1.895968
545,52.499368999999994,-1.895968
540,52.472556999999995,-1.8743900000000002
655,52.486452,-1.937085
544,52.47291800000001,-1.875566
655,52.48654200000001,-1.937085
547,52.470599,-1.894711
532,52.467278,-1.900607
545,52.499458,-1.895673
550,52.502992000000006,-1.933084
548,52.487249,-1.917497
655,52.48654200000001,-1.937085
546,52.478325,-1.8882139999999998
547,52.470599,-1.894563
549,52.482293999999996,-1.9036650000000002
546,52.478325,-1.8882139999999998
550,52.502992000000006,-1.933084
655,52.48663199999999,-1.937232
545,52.499458,-1.895673
549,52.482114,-1.9036650000000002
655,52.48654200000001,-1.937085
546,52.478325,-1.8882139999999998
540,52.472556999999995,-1.874537
549,52.482293999999996,-1.9036650000000002
544,52.47255799999999,-1.87542
655,52.48654200000001,-1.937527
551,52.509143,-1.870897
551,52.508875,-1.8717810000000001
551,52.508964,-1.871486
551,52.508784999999996,-1.871634
551,52.508784999999996,-1.871634
551,52.509143,-1.870897
551,52.509054000000006,-1.8711919999999997
554,53.023447999999995,-2.1560770000000002
554,53.02344,-2.156047
554,53.023483999999996,-2.156271
554,53.023475,-2.156196
554,53.023447999999995,-2.1560770000000002
553,52.804641000000004,-1.64888
554,53.023556000000006,-2.1561220000000003
553,52.804866000000004,-1.6488040000000002
553,52.804531999999995,-1.648495
554,53.023340000000005,-2.156285
553,52.80465,-1.64888
554,53.023619,-2.156391
553,52.804685,-1.64842
553,52.804730000000006,-1.6484189999999999
553,52.80481999999999,-1.6487150000000002
554,53.023447999999995,-2.1560919999999997
555,52.406149,-2.226639
555,52.406149,-2.226786
555,52.405969,-2.226638
555,52.406149,-2.226786
555,52.406149,-2.226639
556,52.711006000000005,-2.469786
556,52.710915,-2.4702290000000002
556,52.710916000000005,-2.469933
556,52.711006000000005,-2.469786
557,52.240045,-1.49753
559,52.499393999999995,-1.542749
559,52.499412,-1.542705
559,52.499393999999995,-1.542676
558,52.482769,-1.588541
559,52.499385,-1.542705
558,52.482777,-1.5884969999999998
559,52.499393999999995,-1.542749
558,52.482813,-1.588393
559,52.499393999999995,-1.542735
558,52.482758999999994,-1.5884969999999998
560,52.494310999999996,-1.366433
560,52.494275,-1.3664479999999999
560,52.494266,-1.366463
560,52.49428399999999,-1.3664479999999999
560,52.494275,-1.366477
560,52.494310999999996,-1.366447
557,52.239973,-1.497517
557,52.240009,-1.4975450000000001
557,52.240062,-1.497501
557,52.240080999999996,-1.49753
557,52.240027000000005,-1.4975450000000001
557,52.240072,-1.49753
557,52.240044,-1.497501
562,52.89751,-1.4790780000000001
562,52.897509,-1.4789290000000002
562,52.897509,-1.4789290000000002
561,53.19806,-1.324848
562,52.897418,-1.478633
561,53.19805899999999,-1.324698
561,53.19805899999999,-1.324698
561,53.19805899999999,-1.324698
562,52.89742,-1.479079
562,52.897509,-1.4789290000000002
563,53.063230000000004,-0.835393
563,53.063407999999995,-0.835298
563,53.063435999999996,-0.8353870000000001
563,53.063338,-0.83542
563,53.063148999999996,-0.835455
565,52.957262,-1.148688
564,52.9644,-1.152404
564,52.964563,-1.152609
565,52.9571,-1.148691
564,52.964372999999995,-1.152434
565,52.957271999999996,-1.148777
565,52.9573,-1.148925
565,52.957254000000006,-1.148777
564,52.964716,-1.1526809999999998
564,52.964725,-1.1527100000000001
567,53.211764,-0.570142
566,53.290429,-0.48956099999999997
566,53.290411,-0.489576
567,53.21179,-0.5700810000000001
567,53.211763,-0.570082
567,53.211755000000004,-0.570172
567,53.211906000000006,-0.569987
566,53.290418,-0.48945600000000006
567,53.21171999999999,-0.570218
568,52.62511899999999,-1.1522370000000002
568,52.624993999999994,-1.1524020000000001
568,52.624868000000006,-1.152375
569,52.77709300000001,-1.21723
569,52.777228,-1.217227
569,52.77701,-1.21692
568,52.625101,-1.152297
569,52.777165000000004,-1.217243
572,52.197371999999994,0.12894
570,52.197404,0.12220999999999999
571,52.197948,0.12194300000000001
572,52.197552,0.128948
571,52.198038000000004,0.121947
573,52.212126,0.163167
571,52.197860999999996,0.12179200000000001
572,52.197642,0.128952
570,52.197676,0.122076
572,52.197282,0.128935
570,52.197314,0.122205
573,52.212131,0.162874
571,52.197763,0.122227
570,52.197226,0.122055
571,52.197858000000004,0.121939
571,52.198038000000004,0.121947
571,52.198125,0.122098
571,52.198128000000004,0.121952
574,52.139448,-0.480336
574,52.139395,-0.480353
574,52.139454,-0.480087
574,52.139339,-0.48025200000000007
574,52.13942,-0.480206
574,52.139488,-0.479896
656,51.908379,-0.552828
575,51.88586,-0.520712
656,51.90837,-0.552814
656,51.908379,-0.552828
656,51.908277000000005,-0.552584
575,51.886095000000005,-0.520821
656,51.908321,-0.552554
656,51.908379,-0.552828
656,51.908277000000005,-0.55257
576,51.72811,-0.22609899999999997
576,51.728112,-0.226244
576,51.728112,-0.226244
577,51.931016,-0.211125
577,51.931016,-0.211125
577,51.931016,-0.211125
577,51.931016,-0.211125
578,51.743807000000004,-0.26560900000000004
578,51.743897,-0.26560500000000004
578,51.743897,-0.26560500000000004
578,51.743811,-0.265898
578,51.743713,-0.265323
579,51.69169,-0.04478
580,51.690624,-0.045549
579,51.69169,-0.04478
579,51.691782,-0.044920999999999996
579,51.691782,-0.044920999999999996
580,51.690713,-0.045545999999999996
579,51.69169,-0.04478
581,51.71865,-0.387022
581,51.718562,-0.38716999999999996
581,51.718562,-0.38716999999999996
581,51.71865,-0.387022
582,51.548415000000006,0.705012
582,51.548282,0.704932
675,51.579471000000005,0.36279
582,51.5483,0.704919
675,51.579645,0.363044
582,51.548286,0.704759
583,51.749868,-1.244253
657,51.762848,-1.19632
583,51.749777,-1.244168
583,51.749829999999996,-1.2439790000000002
657,51.762759,-1.196423
657,51.76275,-1.19638
657,51.763090999999996,-1.19633
657,51.762875,-1.19632
586,51.493189,-0.520249
584,51.52252,-0.615069
585,51.512545,-0.6125470000000001
658,51.506136,-0.597698
584,51.522512,-0.6151409999999999
585,51.512526,-0.6125189999999999
584,51.522296000000004,-0.6151340000000001
584,51.522356,-0.614872
585,51.512693,-0.612153
586,51.493199,-0.520321
586,51.493190000000006,-0.520293
658,51.506083000000004,-0.5977
586,51.493154,-0.520308
586,51.493201,-0.520465
586,51.493187,-0.520105
585,51.512397,-0.612206
585,51.512434999999996,-0.612363
585,51.512572999999996,-0.612647
584,51.522378,-0.615232
584,51.52227,-0.61525
586,51.493201,-0.520508
585,51.512563,-0.612546
587,52.061690000000006,-0.829254
587,52.061674,-0.8294729999999999
587,52.061547999999995,-0.8295049999999999
587,52.061558000000005,-0.829534
659,50.934011,-1.418977
659,50.934199,-1.418875
590,50.796438,-1.0987850000000001
659,50.934138,-1.419188
588,50.795814,-1.076478
588,50.795796,-1.076492
590,50.796403999999995,-1.099056
590,50.796492,-1.0987280000000001
676,50.836422999999996,-1.072666
588,50.795912,-1.0764049999999998
589,50.834027,-1.072117
659,50.934271,-1.418973
659,50.934065000000004,-1.418976
590,50.796473999999996,-1.098742
659,50.934092,-1.41899
659,50.93401,-1.4189200000000002
590,50.796483,-1.09877
593,51.436867,-0.500877
591,51.403032,-0.342944
595,51.42052,-0.42961400000000005
592,51.318362,-0.561715
591,51.403023,-0.342944
594,51.370557,-0.36644299999999996
591,51.403023,-0.342944
594,51.370557,-0.36644299999999996
660,51.236891,-0.5773510000000001
593,51.437096000000004,-0.50051
595,51.420432,-0.429704
591,51.403032,-0.342958
593,51.437087,-0.50051
595,51.420412,-0.42958900000000005
660,51.236909000000004,-0.577322
595,51.42041,-0.42944499999999997
595,51.420421000000005,-0.429575
592,51.31859,-0.56201
595,51.420431,-0.42968900000000004
595,51.420411,-0.429546
594,51.370539,-0.36647199999999996
592,51.318371,-0.561773
660,51.236807,-0.577124
591,51.403023,-0.342944
592,51.318406,-0.5616140000000001
598,51.280228,0.15221500000000002
598,51.280226,0.152358
598,51.280048,0.15220699999999998
598,51.280138,0.15221099999999999
598,51.280046,0.15235
597,51.296151,0.513023
596,51.085846999999994,1.155392
597,51.296414,0.513324
596,51.085846999999994,1.155392
597,51.296234000000005,0.513314
598,51.280046,0.15235
598,51.280315,0.152362
596,51.085846999999994,1.155392
596,51.085937,1.155398
596,51.085846999999994,1.155392
597,51.296414,0.513324
598,51.279956,0.152346
596,51.086027,1.155405
596,51.085846999999994,1.155392
602,50.827822999999995,0.239006
604,50.821055,-0.13660899999999998
603,50.823477000000004,-0.143583
604,50.821182,-0.136732
606,50.830442,-0.754778
607,50.840702,-0.121821
603,50.823648999999996,-0.143619
601,50.83553,-0.125693
606,50.830224,-0.754542
604,50.821092,-0.136678
607,50.840559999999996,-0.12191199999999999
599,50.824728,-0.14139000000000002
600,50.819599,-0.136681
603,50.823593,-0.143494
677,50.822489000000004,-0.134095
601,50.835587,-0.125875
600,50.819518,-0.137238
607,50.840523,-0.121857
607,50.840495000000004,-0.12178699999999999
605,50.834768,-0.126363
606,50.830132,-0.754417
677,50.822418,-0.134127
607,50.840639,-0.12180899999999999
604,50.821127000000004,-0.136634
600,50.819508,-0.136599
605,50.834626,-0.12650999999999998
604,50.821069,-0.136409
600,50.819722,-0.136506
604,50.821103,-0.13682
607,50.840499,-0.122056
606,50.830451000000004,-0.754763
678,50.831625,-0.136784
602,50.827842,0.23896399999999998
603,50.823505,-0.143071
600,50.819565999999995,-0.13634200000000002
606,50.829786,-0.7548239999999999
678,50.831558,-0.136546
600,50.819621999999995,-0.136424
601,50.835558,-0.12570599999999998
